received_at_utc,received_at_cest,generated_at_cest,protocol,alert_id,topic,simulation_time,risk_level,episode_status,vehicle_1,vehicle_2,arrival_time_difference_s,latency_ms,payload_json
2026-07-06T13:36:18.411027+00:00,15:36:18.411 CEST,15:36:18.407 CEST,kafka,arrival:targeted_vehicle_023|targeted_vehicle_024:139.4:HIGH,v2x.alerts,139.4,HIGH,NEW_HIGH,targeted_vehicle_023,targeted_vehicle_024,1.3,3.673,"{""alert_id"":""arrival:targeted_vehicle_023|targeted_vehicle_024:139.4:HIGH"",""pair_id"":""targeted_vehicle_023|targeted_vehicle_024"",""event_type"":""v2x_intersection_arrival_risk"",""generated_at_utc"":""2026-07-06T13:36:18.407369+00:00"",""simulation_time"":139.4,""prediction_time_s"":139.4,""risk_level"":""HIGH"",""severity_rank"":2,""vehicle_1"":""targeted_vehicle_023"",""vehicle_2"":""targeted_vehicle_024"",""vehicle_1_group"":""targeted"",""vehicle_2_group"":""targeted"",""arrival_risk_level"":""HIGH"",""risk_source"":""arrival"",""arrival_time_difference_s"":1.3,""vehicle_1_arrival_time_s"":141.1,""vehicle_2_arrival_time_s"":142.4,""predicted_collision_time_s"":141.1,""prediction_horizon_s"":3.0,""recommendation"":""Issue immediate V2X intersection-arrival warning"",""message"":""HIGH intersection arrival-time risk detected between targeted_vehicle_023 and targeted_vehicle_024"",""episode_id"":""targeted_vehicle_023|targeted_vehicle_024|139.4"",""episode_status"":""NEW_HIGH"",""protocol"":""kafka"",""sent_perf_time"":1621.997272416,""sent_wall_time_utc"":""2026-07-06T13:36:18.407394+00:00"",""sent_wall_time_cest"":""15:36:18.407 CEST""}"
2026-07-06T13:36:31.319443+00:00,15:36:31.319 CEST,15:36:31.316 CEST,kafka,arrival:targeted_vehicle_026|targeted_vehicle_027:152.4:HIGH,v2x.alerts,152.4,HIGH,NEW_HIGH,targeted_vehicle_026,targeted_vehicle_027,0.1,2.6698,"{""alert_id"":""arrival:targeted_vehicle_026|targeted_vehicle_027:152.4:HIGH"",""pair_id"":""targeted_vehicle_026|targeted_vehicle_027"",""event_type"":""v2x_intersection_arrival_risk"",""generated_at_utc"":""2026-07-06T13:36:31.316808+00:00"",""simulation_time"":152.4,""prediction_time_s"":152.4,""risk_level"":""HIGH"",""severity_rank"":2,""vehicle_1"":""targeted_vehicle_026"",""vehicle_2"":""targeted_vehicle_027"",""vehicle_1_group"":""targeted"",""vehicle_2_group"":""targeted"",""arrival_risk_level"":""HIGH"",""risk_source"":""arrival"",""arrival_time_difference_s"":0.1,""vehicle_1_arrival_time_s"":155.4,""vehicle_2_arrival_time_s"":155.3,""predicted_collision_time_s"":155.3,""prediction_horizon_s"":3.0,""recommendation"":""Issue immediate V2X intersection-arrival warning"",""message"":""HIGH intersection arrival-time risk detected between targeted_vehicle_026 and targeted_vehicle_027"",""episode_id"":""targeted_vehicle_026|targeted_vehicle_027|152.4"",""episode_status"":""NEW_HIGH"",""protocol"":""kafka"",""sent_perf_time"":1634.907113333,""sent_wall_time_utc"":""2026-07-06T13:36:31.316823+00:00"",""sent_wall_time_cest"":""15:36:31.316 CEST""}"
2026-07-06T13:36:45.391377+00:00,15:36:45.391 CEST,15:36:45.387 CEST,kafka,arrival:targeted_vehicle_028|targeted_vehicle_029:166.5:HIGH,v2x.alerts,166.5,HIGH,NEW_HIGH,targeted_vehicle_028,targeted_vehicle_029,0.1,3.9881,"{""alert_id"":""arrival:targeted_vehicle_028|targeted_vehicle_029:166.5:HIGH"",""pair_id"":""targeted_vehicle_028|targeted_vehicle_029"",""event_type"":""v2x_intersection_arrival_risk"",""generated_at_utc"":""2026-07-06T13:36:45.387394+00:00"",""simulation_time"":166.5,""prediction_time_s"":166.5,""risk_level"":""HIGH"",""severity_rank"":2,""vehicle_1"":""targeted_vehicle_028"",""vehicle_2"":""targeted_vehicle_029"",""vehicle_1_group"":""targeted"",""vehicle_2_group"":""targeted"",""arrival_risk_level"":""HIGH"",""risk_source"":""arrival"",""arrival_time_difference_s"":0.1,""vehicle_1_arrival_time_s"":169.5,""vehicle_2_arrival_time_s"":169.4,""predicted_collision_time_s"":169.4,""prediction_horizon_s"":3.0,""recommendation"":""Issue immediate V2X intersection-arrival warning"",""message"":""HIGH intersection arrival-time risk detected between targeted_vehicle_028 and targeted_vehicle_029"",""episode_id"":""targeted_vehicle_028|targeted_vehicle_029|166.5"",""episode_status"":""NEW_HIGH"",""protocol"":""kafka"",""sent_perf_time"":1648.978158708,""sent_wall_time_utc"":""2026-07-06T13:36:45.387419+00:00"",""sent_wall_time_cest"":""15:36:45.387 CEST""}"
2026-07-06T13:37:00.791066+00:00,15:37:00.791 CEST,15:37:00.786 CEST,kafka,arrival:targeted_vehicle_031|targeted_vehicle_032:181.9:HIGH,v2x.alerts,181.9,HIGH,NEW_HIGH,targeted_vehicle_031,targeted_vehicle_032,0.3,4.3952,"{""alert_id"":""arrival:targeted_vehicle_031|targeted_vehicle_032:181.9:HIGH"",""pair_id"":""targeted_vehicle_031|targeted_vehicle_032"",""event_type"":""v2x_intersection_arrival_risk"",""generated_at_utc"":""2026-07-06T13:37:00.786687+00:00"",""simulation_time"":181.9,""prediction_time_s"":181.9,""risk_level"":""HIGH"",""severity_rank"":2,""vehicle_1"":""targeted_vehicle_031"",""vehicle_2"":""targeted_vehicle_032"",""vehicle_1_group"":""targeted"",""vehicle_2_group"":""targeted"",""arrival_risk_level"":""HIGH"",""risk_source"":""arrival"",""arrival_time_difference_s"":0.3,""vehicle_1_arrival_time_s"":184.6,""vehicle_2_arrival_time_s"":184.9,""predicted_collision_time_s"":184.6,""prediction_horizon_s"":3.0,""recommendation"":""Issue immediate V2X intersection-arrival warning"",""message"":""HIGH intersection arrival-time risk detected between targeted_vehicle_031 and targeted_vehicle_032"",""episode_id"":""targeted_vehicle_031|targeted_vehicle_032|181.9"",""episode_status"":""NEW_HIGH"",""protocol"":""kafka"",""sent_perf_time"":1664.377936166,""sent_wall_time_utc"":""2026-07-06T13:37:00.786704+00:00"",""sent_wall_time_cest"":""15:37:00.786 CEST""}"
2026-07-06T13:37:14.295716+00:00,15:37:14.295 CEST,15:37:14.292 CEST,kafka,arrival:targeted_vehicle_033|targeted_vehicle_034:195.4:HIGH,v2x.alerts,195.4,HIGH,NEW_HIGH,targeted_vehicle_033,targeted_vehicle_034,0.9,3.4965,"{""alert_id"":""arrival:targeted_vehicle_033|targeted_vehicle_034:195.4:HIGH"",""pair_id"":""targeted_vehicle_033|targeted_vehicle_034"",""event_type"":""v2x_intersection_arrival_risk"",""generated_at_utc"":""2026-07-06T13:37:14.292259+00:00"",""simulation_time"":195.4,""prediction_time_s"":195.4,""risk_level"":""HIGH"",""severity_rank"":2,""vehicle_1"":""targeted_vehicle_033"",""vehicle_2"":""targeted_vehicle_034"",""vehicle_1_group"":""targeted"",""vehicle_2_group"":""targeted"",""arrival_risk_level"":""HIGH"",""risk_source"":""arrival"",""arrival_time_difference_s"":0.9,""vehicle_1_arrival_time_s"":197.5,""vehicle_2_arrival_time_s"":198.4,""predicted_collision_time_s"":197.5,""prediction_horizon_s"":3.0,""recommendation"":""Issue immediate V2X intersection-arrival warning"",""message"":""HIGH intersection arrival-time risk detected between targeted_vehicle_033 and targeted_vehicle_034"",""episode_id"":""targeted_vehicle_033|targeted_vehicle_034|195.4"",""episode_status"":""NEW_HIGH"",""protocol"":""kafka"",""sent_perf_time"":1677.883942583,""sent_wall_time_utc"":""2026-07-06T13:37:14.292279+00:00"",""sent_wall_time_cest"":""15:37:14.292 CEST""}"
2026-07-06T13:37:25.721132+00:00,15:37:25.721 CEST,15:37:25.717 CEST,kafka,arrival:targeted_vehicle_035|targeted_vehicle_036:206.8:LOW,v2x.alerts,206.8,LOW,NEW_LOW,targeted_vehicle_035,targeted_vehicle_036,2.6,3.4832,"{""alert_id"":""arrival:targeted_vehicle_035|targeted_vehicle_036:206.8:LOW"",""pair_id"":""targeted_vehicle_035|targeted_vehicle_036"",""event_type"":""v2x_intersection_arrival_risk"",""generated_at_utc"":""2026-07-06T13:37:25.717682+00:00"",""simulation_time"":206.8,""prediction_time_s"":206.8,""risk_level"":""LOW"",""severity_rank"":1,""vehicle_1"":""targeted_vehicle_035"",""vehicle_2"":""targeted_vehicle_036"",""vehicle_1_group"":""targeted"",""vehicle_2_group"":""targeted"",""arrival_risk_level"":""LOW"",""risk_source"":""arrival"",""arrival_time_difference_s"":2.6,""vehicle_1_arrival_time_s"":209.8,""vehicle_2_arrival_time_s"":207.2,""predicted_collision_time_s"":207.2,""prediction_horizon_s"":3.0,""recommendation"":""Monitor arrival timing and prepare warning if risk escalates"",""message"":""LOW intersection arrival-time risk detected between targeted_vehicle_035 and targeted_vehicle_036"",""episode_id"":""targeted_vehicle_035|targeted_vehicle_036|206.8"",""episode_status"":""NEW_LOW"",""protocol"":""kafka"",""sent_perf_time"":1689.309726458,""sent_wall_time_utc"":""2026-07-06T13:37:25.717698+00:00"",""sent_wall_time_cest"":""15:37:25.717 CEST""}"
2026-07-06T13:37:26.400396+00:00,15:37:26.400 CEST,15:37:26.397 CEST,kafka,arrival:targeted_vehicle_035|targeted_vehicle_036:207.5:HIGH,v2x.alerts,207.5,HIGH,ESCALATED_HIGH,targeted_vehicle_035,targeted_vehicle_036,2.0,2.6727,"{""alert_id"":""arrival:targeted_vehicle_035|targeted_vehicle_036:207.5:HIGH"",""pair_id"":""targeted_vehicle_035|targeted_vehicle_036"",""event_type"":""v2x_intersection_arrival_risk"",""generated_at_utc"":""2026-07-06T13:37:26.397737+00:00"",""simulation_time"":207.5,""prediction_time_s"":207.5,""risk_level"":""HIGH"",""severity_rank"":2,""vehicle_1"":""targeted_vehicle_035"",""vehicle_2"":""targeted_vehicle_036"",""vehicle_1_group"":""targeted"",""vehicle_2_group"":""targeted"",""arrival_risk_level"":""HIGH"",""risk_source"":""arrival"",""arrival_time_difference_s"":2.0,""vehicle_1_arrival_time_s"":209.6,""vehicle_2_arrival_time_s"":207.6,""predicted_collision_time_s"":207.6,""prediction_horizon_s"":3.0,""recommendation"":""Issue immediate V2X intersection-arrival warning"",""message"":""HIGH intersection arrival-time risk detected between targeted_vehicle_035 and targeted_vehicle_036"",""episode_id"":""targeted_vehicle_035|targeted_vehicle_036|206.8"",""episode_status"":""ESCALATED_HIGH"",""protocol"":""kafka"",""sent_perf_time"":1689.989804041,""sent_wall_time_utc"":""2026-07-06T13:37:26.397754+00:00"",""sent_wall_time_cest"":""15:37:26.397 CEST""}"
2026-07-06T13:37:34.798915+00:00,15:37:34.798 CEST,15:37:34.795 CEST,kafka,arrival:targeted_vehicle_038|targeted_vehicle_039:215.9:LOW,v2x.alerts,215.9,LOW,NEW_LOW,targeted_vehicle_038,targeted_vehicle_039,2.9,3.9173,"{""alert_id"":""arrival:targeted_vehicle_038|targeted_vehicle_039:215.9:LOW"",""pair_id"":""targeted_vehicle_038|targeted_vehicle_039"",""event_type"":""v2x_intersection_arrival_risk"",""generated_at_utc"":""2026-07-06T13:37:34.795008+00:00"",""simulation_time"":215.9,""prediction_time_s"":215.9,""risk_level"":""LOW"",""severity_rank"":1,""vehicle_1"":""targeted_vehicle_038"",""vehicle_2"":""targeted_vehicle_039"",""vehicle_1_group"":""targeted"",""vehicle_2_group"":""targeted"",""arrival_risk_level"":""LOW"",""risk_source"":""arrival"",""arrival_time_difference_s"":2.9,""vehicle_1_arrival_time_s"":216.0,""vehicle_2_arrival_time_s"":218.9,""predicted_collision_time_s"":216.0,""prediction_horizon_s"":3.0,""recommendation"":""Monitor arrival timing and prepare warning if risk escalates"",""message"":""LOW intersection arrival-time risk detected between targeted_vehicle_038 and targeted_vehicle_039"",""episode_id"":""targeted_vehicle_038|targeted_vehicle_039|215.9"",""episode_status"":""NEW_LOW"",""protocol"":""kafka"",""sent_perf_time"":1698.387348208,""sent_wall_time_utc"":""2026-07-06T13:37:34.795030+00:00"",""sent_wall_time_cest"":""15:37:34.795 CEST""}"
2026-07-06T13:37:35.300134+00:00,15:37:35.300 CEST,15:37:35.297 CEST,kafka,arrival:targeted_vehicle_037|targeted_vehicle_039:216.4:HIGH,v2x.alerts,216.4,HIGH,NEW_HIGH,targeted_vehicle_037,targeted_vehicle_039,1.0,2.2808,"{""alert_id"":""arrival:targeted_vehicle_037|targeted_vehicle_039:216.4:HIGH"",""pair_id"":""targeted_vehicle_037|targeted_vehicle_039"",""event_type"":""v2x_intersection_arrival_risk"",""generated_at_utc"":""2026-07-06T13:37:35.297864+00:00"",""simulation_time"":216.4,""prediction_time_s"":216.4,""risk_level"":""HIGH"",""severity_rank"":2,""vehicle_1"":""targeted_vehicle_037"",""vehicle_2"":""targeted_vehicle_039"",""vehicle_1_group"":""targeted"",""vehicle_2_group"":""targeted"",""arrival_risk_level"":""HIGH"",""risk_source"":""arrival"",""arrival_time_difference_s"":1.0,""vehicle_1_arrival_time_s"":219.4,""vehicle_2_arrival_time_s"":218.4,""predicted_collision_time_s"":218.4,""prediction_horizon_s"":3.0,""recommendation"":""Issue immediate V2X intersection-arrival warning"",""message"":""HIGH intersection arrival-time risk detected between targeted_vehicle_037 and targeted_vehicle_039"",""episode_id"":""targeted_vehicle_037|targeted_vehicle_039|216.4"",""episode_status"":""NEW_HIGH"",""protocol"":""kafka"",""sent_perf_time"":1698.8902185,""sent_wall_time_utc"":""2026-07-06T13:37:35.297884+00:00"",""sent_wall_time_cest"":""15:37:35.297 CEST""}"
2026-07-06T13:37:35.302075+00:00,15:37:35.302 CEST,15:37:35.297 CEST,kafka,arrival:targeted_vehicle_038|targeted_vehicle_039:216.4:HIGH,v2x.alerts,216.4,HIGH,ESCALATED_HIGH,targeted_vehicle_038,targeted_vehicle_039,1.9,2.8913,"{""alert_id"":""arrival:targeted_vehicle_038|targeted_vehicle_039:216.4:HIGH"",""pair_id"":""targeted_vehicle_038|targeted_vehicle_039"",""event_type"":""v2x_intersection_arrival_risk"",""generated_at_utc"":""2026-07-06T13:37:35.297870+00:00"",""simulation_time"":216.4,""prediction_time_s"":216.4,""risk_level"":""HIGH"",""severity_rank"":2,""vehicle_1"":""targeted_vehicle_038"",""vehicle_2"":""targeted_vehicle_039"",""vehicle_1_group"":""targeted"",""vehicle_2_group"":""targeted"",""arrival_risk_level"":""HIGH"",""risk_source"":""arrival"",""arrival_time_difference_s"":1.9,""vehicle_1_arrival_time_s"":216.5,""vehicle_2_arrival_time_s"":218.4,""predicted_collision_time_s"":216.5,""prediction_horizon_s"":3.0,""recommendation"":""Issue immediate V2X intersection-arrival warning"",""message"":""HIGH intersection arrival-time risk detected between targeted_vehicle_038 and targeted_vehicle_039"",""episode_id"":""targeted_vehicle_038|targeted_vehicle_039|215.9"",""episode_status"":""ESCALATED_HIGH"",""protocol"":""kafka"",""sent_perf_time"":1698.891567416,""sent_wall_time_utc"":""2026-07-06T13:37:35.299234+00:00"",""sent_wall_time_cest"":""15:37:35.299 CEST""}"
2026-07-06T13:37:35.304412+00:00,15:37:35.304 CEST,15:37:35.297 CEST,kafka,arrival:targeted_vehicle_037|targeted_vehicle_038:216.4:LOW,v2x.alerts,216.4,LOW,NEW_LOW,targeted_vehicle_037,targeted_vehicle_038,2.9,3.1717,"{""alert_id"":""arrival:targeted_vehicle_037|targeted_vehicle_038:216.4:LOW"",""pair_id"":""targeted_vehicle_037|targeted_vehicle_038"",""event_type"":""v2x_intersection_arrival_risk"",""generated_at_utc"":""2026-07-06T13:37:35.297852+00:00"",""simulation_time"":216.4,""prediction_time_s"":216.4,""risk_level"":""LOW"",""severity_rank"":1,""vehicle_1"":""targeted_vehicle_037"",""vehicle_2"":""targeted_vehicle_038"",""vehicle_1_group"":""targeted"",""vehicle_2_group"":""targeted"",""arrival_risk_level"":""LOW"",""risk_source"":""arrival"",""arrival_time_difference_s"":2.9,""vehicle_1_arrival_time_s"":219.4,""vehicle_2_arrival_time_s"":216.5,""predicted_collision_time_s"":216.5,""prediction_horizon_s"":3.0,""recommendation"":""Monitor arrival timing and prepare warning if risk escalates"",""message"":""LOW intersection arrival-time risk detected between targeted_vehicle_037 and targeted_vehicle_038"",""episode_id"":""targeted_vehicle_037|targeted_vehicle_038|216.4"",""episode_status"":""NEW_LOW"",""protocol"":""kafka"",""sent_perf_time"":1698.893604875,""sent_wall_time_utc"":""2026-07-06T13:37:35.301272+00:00"",""sent_wall_time_cest"":""15:37:35.301 CEST""}"
2026-07-06T13:37:51.014902+00:00,15:37:51.014 CEST,15:37:51.011 CEST,kafka,arrival:targeted_vehicle_041|targeted_vehicle_042:232.0:LOW,v2x.alerts,232.0,LOW,NEW_LOW,targeted_vehicle_041,targeted_vehicle_042,2.7,3.9039,"{""alert_id"":""arrival:targeted_vehicle_041|targeted_vehicle_042:232.0:LOW"",""pair_id"":""targeted_vehicle_041|targeted_vehicle_042"",""event_type"":""v2x_intersection_arrival_risk"",""generated_at_utc"":""2026-07-06T13:37:51.011014+00:00"",""simulation_time"":232.0,""prediction_time_s"":232.0,""risk_level"":""LOW"",""severity_rank"":1,""vehicle_1"":""targeted_vehicle_041"",""vehicle_2"":""targeted_vehicle_042"",""vehicle_1_group"":""targeted"",""vehicle_2_group"":""targeted"",""arrival_risk_level"":""LOW"",""risk_source"":""arrival"",""arrival_time_difference_s"":2.7,""vehicle_1_arrival_time_s"":232.1,""vehicle_2_arrival_time_s"":234.8,""predicted_collision_time_s"":232.1,""prediction_horizon_s"":3.0,""recommendation"":""Monitor arrival timing and prepare warning if risk escalates"",""message"":""LOW intersection arrival-time risk detected between targeted_vehicle_041 and targeted_vehicle_042"",""episode_id"":""targeted_vehicle_041|targeted_vehicle_042|232.0"",""episode_status"":""NEW_LOW"",""protocol"":""kafka"",""sent_perf_time"":1714.60386875,""sent_wall_time_utc"":""2026-07-06T13:37:51.011032+00:00"",""sent_wall_time_cest"":""15:37:51.011 CEST""}"
2026-07-06T13:37:51.193320+00:00,15:37:51.193 CEST,15:37:51.189 CEST,kafka,arrival:targeted_vehicle_041|targeted_vehicle_042:232.3:HIGH,v2x.alerts,232.3,HIGH,ESCALATED_HIGH,targeted_vehicle_041,targeted_vehicle_042,1.9,3.8639,"{""alert_id"":""arrival:targeted_vehicle_041|targeted_vehicle_042:232.3:HIGH"",""pair_id"":""targeted_vehicle_041|targeted_vehicle_042"",""event_type"":""v2x_intersection_arrival_risk"",""generated_at_utc"":""2026-07-06T13:37:51.189464+00:00"",""simulation_time"":232.3,""prediction_time_s"":232.3,""risk_level"":""HIGH"",""severity_rank"":2,""vehicle_1"":""targeted_vehicle_041"",""vehicle_2"":""targeted_vehicle_042"",""vehicle_1_group"":""targeted"",""vehicle_2_group"":""targeted"",""arrival_risk_level"":""HIGH"",""risk_source"":""arrival"",""arrival_time_difference_s"":1.9,""vehicle_1_arrival_time_s"":232.4,""vehicle_2_arrival_time_s"":234.3,""predicted_collision_time_s"":232.4,""prediction_horizon_s"":3.0,""recommendation"":""Issue immediate V2X intersection-arrival warning"",""message"":""HIGH intersection arrival-time risk detected between targeted_vehicle_041 and targeted_vehicle_042"",""episode_id"":""targeted_vehicle_041|targeted_vehicle_042|232.0"",""episode_status"":""ESCALATED_HIGH"",""protocol"":""kafka"",""sent_perf_time"":1714.782326541,""sent_wall_time_utc"":""2026-07-06T13:37:51.189484+00:00"",""sent_wall_time_cest"":""15:37:51.189 CEST""}"
